json_path,sentence_idx,sentence_text,sentence_hash
"['segments', 0, 'content', 'chapter', 'label']",0,Chapter,548c31f731ec2c86146a5170a2f394b0e0975a74ad035e1fd73fae9c369e18c5
"['segments', 0, 'content', 'title']",0,Public Sector And Sustainable Energy Finance,8a124f9424362c3116e97ad3636dee05245039cf654f5a6e980567096fd69288
"['segments', 0, 'content', 'cta']",0,"Scroll, tab or use your keyboard to move ahead",280f2e746722b7009a86771bdee071839dc8af72ba2bfec63b6e4f9a3eb17196
"['segments', 0, 'content', 'intro']",0,M4: Financing Just Energy Transition,a43c3e727c4863bec322e542399970de155fd37a67b0348672903ace792c0fce
"['segments', 1, 'content', 'text_elements', 0, 'content', 'text']",0,<strong>Chapter 2 Overview</strong>,0a64cf98eef7d691cc749524a6f4bdd30130c9abc042ec613ad0262dda1ce843
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",0,"This chapter focuses on the critical role of public sector investments in promoting sustainable energy investments, particularly in regions with limited access to private capital.",2ae4bf3fd42c73b071af2ac90c656ea85feb519d12b4bd3dc9d585374fe2d624
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",1,It highlights how public funds can act as a catalyst to attract private sector investments and addresses the limitations of relying solely on government resources.,6e54ae259a3ec64ad5cf1e1e0ffcf10c056bb6ac266b2159b4c42c97815c0d2c
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",2,"The chapter explores regulatory frameworks, fiscal measures and incentives, concessional finance and policy reforms as essential tools that can incentivize and enable sustainable energy investments.",902cc600b6e0b3ee511d4582274debecca0dabf81ec8bf5118619f496966fac7
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",3,"<br /><br />This chapter examines the vital role of public sector investment in driving the global energy transition, especially in regions with limited access to private capital - a key barrier for energy transition.",1953fe1bb339a77edf99979dc7cab6f393410dff000b47ff013dc2862da0df1b
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",4,It highlights how public funds can catalyze private investment and not just rely solely on government resources.,c964cabc976386bd7731fb9a589fbe07a5888c31fe304a214d08a7129d57adac
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",5,This chapter will focus on key areas including: <br />Regulatory frameworks <br />Fiscal incentives<br />Concessional finance<br />Policy reforms <br />These are all enablers that can scale sustainable energy investments.,ff1c6ea3fd12e31b9f622357ba786f0e5bb8720a84bee4293701f64a7823d661
"['segments', 2, 'content', 'title']",0,What's next in this chapter?,e17f4a41cafc0bce7167356d1ae123bfcfc0bc8db1421849e7533de023066d5a
"['segments', 2, 'content', 'lessons', 0, 'title']",0,Lesson 1: The Role of Public Sector in Sustainable Energy Finance,2d2b05076e918c5383fbd89cd17a9ee99b3155eec3b0542155514cc631028299
"['segments', 2, 'content', 'lessons', 0, 'description']",0,"This lesson explores the crucial role of public sector investment in driving the renewable energy transition by providing financial support, mitigating risks, and fostering an enabling regulatory environment.",89e57c926a1222a29da67db38d37710a7a6943e970f4359948b8469649465445
"['segments', 2, 'content', 'lessons', 0, 'cta']",0,Go to the lesson,ec1b35389b1b0f12cbd09a22b850beb41ca518a44d667410a539372992e21483
"['segments', 2, 'content', 'lessons', 1, 'title']",0,Lesson 2: Financial Health Policies and Regulation,231b2c5b41e189ec0865f939812081a47e018fcffb69b54956f180be80114154
"['segments', 2, 'content', 'lessons', 1, 'description']",0,"This lesson explores the importance of identifying, assessing, and mitigating financial risks in the energy sector through tools like stress testing and fiscal risk analysis. ",6ab08f97fcd7194486f59a35e902b2147a371683362d8ecd1c4778b31a1e9668
"['segments', 2, 'content', 'lessons', 1, 'cta']",0,Go to the lesson,ec1b35389b1b0f12cbd09a22b850beb41ca518a44d667410a539372992e21483
"['segments', 2, 'content', 'lessons', 2, 'title']",0,Lesson 3: The Energy Subsidy Reform,e3cec1c0f1e40640a31b91151efa3dcc9f2c52a2858d03132b257d35ffac4a53
"['segments', 2, 'content', 'lessons', 2, 'description']",0,"This lesson explores the economic, environmental, and fiscal implications of fossil fuel subsidies, emphasizing their role in distorting energy markets, straining public finances, and delaying sustainable energy transitions. ",68b212462e090fed4421a62dda6e50f9bd40022436a345113b8d5b7475051642
"['segments', 2, 'content', 'lessons', 2, 'cta']",0,Go to the lesson,ec1b35389b1b0f12cbd09a22b850beb41ca518a44d667410a539372992e21483
"['segments', 3, 'content', 'intro']",0,Next up,c5ae65235e0aa6ba5ccb0c1985dff33587cba83fec6429f303918aef2e0de793
"['segments', 3, 'content', 'title']",0,Lesson 1: The Role of Public Sector in Sustainable Energy Finance,2d2b05076e918c5383fbd89cd17a9ee99b3155eec3b0542155514cc631028299
"['segments', 3, 'content', 'cta']",0,Continue learning,26e5b147b6230987157228e88aa404ab99148aba65ccdf5ac9262c477935a2a9
