json_path,sentence_idx,sentence_text,sentence_hash
"['segments', 0, 'content', 'title']",0,Scored quiz <br/><strong>Module 4</strong>,2927714f33fa7cb91dc6107a91605e773b1d25d9cd8233a7a1e2ad8ddf9204e1
"['segments', 0, 'content', 'intro']",0,This quiz covers all the lessons in this module.,de042818b2bd383a52f743ae34bb8f79ca794d18103a41a80f4f991247c08549
"['segments', 0, 'content', 'intro']",1,You must achieve 80% to pass.,6beef70e01a309ba06162ca97da81e59a2e856dcc8a53c867061bd009c75cc07
"['segments', 0, 'content', 'intro']",2,Good luck!,853d0afd9c941f2ab62cd22ac74c341b0a2463184d18904870b796628f313cfc
"['segments', 0, 'content', 'labels', 'correct']",0,Correct,aca01a1a3a27d35c264a8104b0f2817aa31a8a29f8eec1e6cceddc6ac208c723
"['segments', 0, 'content', 'labels', 'question']",0,Question,289aff12b04274cb04b8f7dbf486ba8b3528c6fd16b60b9a31d31ce23b339236
"['segments', 0, 'content', 'labels', 'result']",0,Quiz Result,61e75c19cb3b46035f614a4c8a5cd42751177120ebd0e5b14c792830ede9418a
"['segments', 0, 'content', 'labels', 'score']",0,Your score,5f49fcc8ddf7cde23eaaaf70b2f470cc982c6fe64a4f2fcbd246ef52baea6200
"['segments', 0, 'content', 'labels', 'passingScore']",0,Minimum passing score,49326703cff45e3b29ae10c9158d889000c9c25a805bc3a71d2b78394948e441
"['segments', 0, 'content', 'labels', 'startButton']",0,Start Quiz,56628cf8456967189d6b9c687e1723ee4d51c6434309cacc9acef434f9588830
"['segments', 0, 'content', 'labels', 'nextButton']",0,Next,1ff57a29d7c9d11bdf61c1b80f2b289b44c1ea844824d4b94a0d52b6ba5fc858
"['segments', 0, 'content', 'labels', 'submitButton']",0,Submit,155f816c0407310c0dab222493370773e045ee7fe04e6c9a951b07f495531264
"['segments', 0, 'content', 'labels', 'retryButton']",0,Replay,c8dae6371b33b8d67fdbd138fd28e89eefbd7af6b764f282b0872812b06a150c
"['segments', 0, 'content', 'labels', 'passed']",0,Passed,436fe71bb9561f0596161c4d50c7b23327b4189acaf63dc89f4f9205b67a7528
"['segments', 0, 'content', 'labels', 'failed']",0,Not passed,519157af297e57fa19d15f005c62b22f2f97afcdfbda8934896c0ce7266591ce
"['segments', 0, 'content', 'questions', 0, 'prompt']",0,What should an example question look like?,8d5cca9fffa33587e0484b43e62d14ae5de868d73fbf7716ff9beeab7b038216
"['segments', 0, 'content', 'questions', 0, 'options', 0, 'value']",0,It should look like this option.,b6fd468d4bb7248f360f9b5d306f7c2d40a786a2a8280040fddb564dbbcdebf1
"['segments', 0, 'content', 'questions', 0, 'options', 1, 'value']",0,This option would look best.,388d63d84b046f4f2ecd6aec73e66df031823db916ce226eaa46c5b27ee6ab3a
"['segments', 0, 'content', 'questions', 0, 'options', 2, 'value']",0,I think this option would be best.,8df56383d06305cb36cd4381cf15a1aa7ff94ca852e1a13de56ef1eff41da49f
