json_path,sentence_idx,sentence_text,sentence_hash
"['segments', 0, 'content', 'lesson', 'label']",0,Lesson,6e2b26d9de4033b952bd242f69b798420ee887151b937f394efc23252c78af74
"['segments', 0, 'content', 'title']",0,Financial Health Policies and Regulation,8f60c823726cc46fc13f731ec0ae9ffc9b5c7bc0c5bc89bcda9c127dc4711833
"['segments', 0, 'content', 'intro']",0,M4: Financing Just Energy Transition,a43c3e727c4863bec322e542399970de155fd37a67b0348672903ace792c0fce
"['segments', 1, 'content', 'text_elements', 0, 'content', 'text']",0,<strong>Lesson 2 Overview</strong>,cbd93531c3d07968c77264635336e16f6305632a733972cc29b5910fcbf562fe
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",0,"A Fiscal Health Assessments provides a comprehensive understanding of a country’s financial situation, and enables policymakers to make better informed decisions on debt management and resource allocation for the energy transition.",497d1066d9147af296ea6301c9a065b261a719d80bbc8fd096969e4320ec12d0
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",1,"By aligning energy investments with broader fiscal strategies, this type of assessments supports long-term planning, promotes transparency, and improves public financial management.",a5e89a765cda1d90e506da568cdeffcbd67c73861901a9b8d189f0a0c9cd4adc
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",2,"In addition, these assessments are helping emerging markets and developing economies (EMDE’s) in strengthening their negotiating positions with creditors and manage risks.<br />This lesson will take a deep dive into the fiscal health assessments and explain the importance of these assessments and how they are used to accelerate the energy transition.",6b7182db2509aa41b215631f8b589a3fa9720c3f96fc72ad69bb33c48616a4e6
"['segments', 2, 'content', 'title']",0,Key Concepts,c2d735625914769cfb8da9d0483242e8ce2a4073e84e15c58f7d94895e619c80
"['segments', 2, 'content', 'intro']",0,Explore foundational ideas from this lesson.,e59e16c52ecd6c20b01ba55d715e8c86959b4d565ebcedc9a031dbe2fa71b01f
"['segments', 2, 'content', 'concepts', 0, 'title']",0,fiscal risk analysis,c2a34beb6f5e6b7ac445fdcf3d64eea6d38835e5abb83181e576a7bf72e11ba7
