json_path,sentence_idx,sentence_text,sentence_hash
"['segments', 0, 'content', 'lesson', 'label']",0,Lesson,6e2b26d9de4033b952bd242f69b798420ee887151b937f394efc23252c78af74
"['segments', 0, 'content', 'title']",0,Private Sector Investment in Sustainable Energy,5dd2ce0babb097e109d3770d469103d03e987a8ad7b8c12a068ab4452e8c485c
"['segments', 0, 'content', 'intro']",0,M4: Financing Just Energy Transition,a43c3e727c4863bec322e542399970de155fd37a67b0348672903ace792c0fce
"['segments', 1, 'content', 'text_elements', 0, 'content', 'text']",0,<strong>Lesson 1 Overview</strong>,78f23390ff117ff1e68915df37b39aff3733d8b66119db2fa1ea0c28a6e35705
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",0,"In this lesson, learners will examine the role of private sector investment in driving the growth of renewable energy projects.",4e2212482a2309a7ea8753f2b5dfa2580a3c2f20aaf4e44bc690da135a725c84
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",1,"It covers the factors that attract private capital to the sector, such as technological advancements, revenue streams, policy incentives, and market potential.",247a8e11053b6ab48beb6f00124ed90591e6b9744fd1a803a99853dadde5008a
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",2,"The lesson also addresses barriers to private sector investment, particularly in emerging markets and developing economies (EMDE’s), and explores strategies to overcome these challenges.",024070ae9015081cd558e1d0d48ea1e441f5f313bb90fc12a926b5f66d90007b
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",3,"By the end of this lesson, learners will understand the crucial role that private companies and investors play in scaling up sustainable energy projects globally.",54519e59118e7f6c671a23143069e1322e6a2b9c7ea91543a2dce31ebb17c4ec
"['segments', 2, 'content', 'title']",0,Key Concepts,c2d735625914769cfb8da9d0483242e8ce2a4073e84e15c58f7d94895e619c80
"['segments', 2, 'content', 'intro']",0,Explore foundational ideas from this lesson.,e59e16c52ecd6c20b01ba55d715e8c86959b4d565ebcedc9a031dbe2fa71b01f
"['segments', 2, 'content', 'concepts', 0, 'title']",0,blended finance,d1d079cd2f67555777b070a9f327639877f101971c31b556d31f09a7a06a25f4
"['segments', 2, 'content', 'concepts', 0, 'body']",0,"Blended finance is a financial approach that combines public or philanthropic funds with private investment to support projects that have social or environmental benefits, aiming to attract more capital to achieve sustainable development goals.",6f1a83e85657da2ff8984d0d1abee763d5d5b8657a358191f325dcf53a6a83f7
"['segments', 2, 'content', 'concepts', 1, 'title']",0,cost of capital,7a0e0c65a9ee3191f2d450c69ff2086b94ed1cbc7591825011c67fff51fa8db4
"['segments', 2, 'content', 'concepts', 1, 'body']",0,The cost of capital is the return rate that a company must earn on its investments to satisfy its investors or creditors.,c564dd89fc8d047a6a4faa9ff00700a818f3d01dde55e60e75248d2040148d52
