json_path,sentence_idx,sentence_text,sentence_hash
"['segments', 0, 'content', 'lesson', 'label']",0,Lesson,6e2b26d9de4033b952bd242f69b798420ee887151b937f394efc23252c78af74
"['segments', 0, 'content', 'title']",0,"Sustainable Finance and Bankable, Investable and Financeable Transformative Projects",0a9822d53b4dffbe464094982563198cd890aae14348351da17a70e7d3df3a47
"['segments', 0, 'content', 'intro']",0,M4: Financing Just Energy Transition,a43c3e727c4863bec322e542399970de155fd37a67b0348672903ace792c0fce
"['segments', 1, 'content', 'text_elements', 0, 'content', 'text']",0,<strong>Lesson 3 Overview</strong>,0eb0b8aa4155d95ba326cfed003d824b0bd7941b9d6f2c80910ed3c9fe951b08
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",0,This lesson explains what sustainable finance is and who the main actors are.,fdc995e47a1aef4970378b190ffae6cb1b06b75af7a60423beb1a4f72de9d484
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",1,"The lesson also explores what makes a project bankable and an investment attractive for investors, and what are the criteria’s to finance projects?<br />This lesson will focus on defining sustainable finance and what key areas makes renewable energy projects bankable, investable and financeable.",c4d07195d877ded9e306e6bc0c8d6a42e78000af7a2052fdcd07cf51089ed26e
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",2,"Behind every successful renewable energy project is a story and in this lesson we will cover the the financial, technical, and regulatory aspects that investors need to consider when evaluating a project’s viability.",83a41a1916a7af89ad2f1cc2406ac9ff22d971c26ab08d67dc92cf480372f119
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",3,"<br />Learners of this lesson will understand sustainable finance and it’s actors better and explore how to structure energy projects to ensure they generate predictable cash flows, meet operational costs, and provide attractive returns - which is essential elements in bankable projects.",a8c27716a23c15bc7b9991252acce73393c8c2d180f4cfa1f77ba64219d25cac
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",4,"This lesson also examines key criteria for assessing the bankability of projects, such as risk management, legal compliance, and socio-economic impact.",98cf9609922a690d91d20ca3e0d78b6afd750648eda96d185323e86db28f9fe7
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",5,"<br />By the end, learners will have a clear understanding of the key elements required to make energy projects investment-ready and learn how to speak the language of those who are funding the global energy transition.",e4f8a65ee2aae30e3ab43391c6a55e159b6cdc7021fc526285c74977df37682e
"['segments', 2, 'content', 'title']",0,Key Concepts,c2d735625914769cfb8da9d0483242e8ce2a4073e84e15c58f7d94895e619c80
"['segments', 2, 'content', 'intro']",0,Explore foundational ideas from this lesson.,e59e16c52ecd6c20b01ba55d715e8c86959b4d565ebcedc9a031dbe2fa71b01f
"['segments', 2, 'content', 'concepts', 0, 'title']",0,energy markets,ef403cf1c88983e3a915eb3b058ae962127751889044cac2c337b1173f611b52
"['segments', 2, 'content', 'concepts', 0, 'body']",0,"Energy markets are platforms where energy commodities, such as electricity, natural gas, and renewable energy credits, are bought and sold, allowing for price discovery and trade among producers, consumers, and traders.",52cd7bd72db9e3ba323fccc30e05c188937fc78a7c7deb89dc49f37a23c32968
"['segments', 2, 'content', 'concepts', 1, 'title']",0,energy security,03ab3878e58e4826bcb9366ba8f34ce8a070a0cea611bbc5723ccb421f0818d0
"['segments', 2, 'content', 'concepts', 1, 'body']",0,"Energy security refers to the reliable availability of energy resources at an affordable price, ensuring that a country can meet its energy needs without excessive reliance on external sources.",a2569d7cce311ce3588eb82652a35ac10edf1ccf67e3370cc6b5d66507cb86c4
"['segments', 2, 'content', 'concepts', 2, 'title']",0,market regulation,7c61e349e7621f059d3c0c5ce80072c73ec69bd913388fcfcfeba2ddb5fd3750
"['segments', 2, 'content', 'concepts', 2, 'body']",0,"Market regulation refers to the rules and laws established by governments or regulatory bodies to control and oversee economic activities in markets, ensuring fair competition, consumer protection, and preventing monopolies.",dedc0d52a009e1ff4d56311ced7627ebec2ab9d1e17442218d2a9c684e8053cc
"['segments', 4, 'content', 'intro']",0,M4: Financing Just Energy Transition,a43c3e727c4863bec322e542399970de155fd37a67b0348672903ace792c0fce
"['segments', 4, 'content', 'title']",0,A: Understanding Sustainable Finance,e90dcd199a032832ed498e1d757ad1428afcba3dd8434ef1a9c173af41964547
"['segments', 5, 'content', 'text_elements', 0, 'content', 'text']",0,"Sustainable finance represents a <a href=""https://www.worldbank.org/en/topic/financialsector/brief/sustainable-finance""><u>transformative shift</u></a> in how financial services contribute to a greener, more equitable, and sustainable future.",d288dfdc45cd44ebff1c894ede3285bd9f37dc119ac39d3c636336ba04a7a1a8
"['segments', 5, 'content', 'text_elements', 0, 'content', 'text']",1,"Unlike traditional finance, which often overlooks environmental and social impacts, sustainable finance integrates these considerations into financial decision-making.",2df37fea60c36e7ab81adfcf337b429dd5eea5edb10fc2120a9685017fc11c43
"['segments', 5, 'content', 'text_elements', 0, 'content', 'text']",2,"This approach emphasizes the need to support economic growth while reducing pressures on the environment, addressing social inequities, and ensuring long-term sustainability.",b10cd8172d9c3448df826e7164f385ab03ecd6c1fc3bd2cf235979b44a0b6160
"['segments', 5, 'content', 'text_elements', 0, 'content', 'text']",3,"Sustainable finance is not merely an ethical choice; it's a pragmatic response to the global challenges posed by climate change, resource depletion, and social disparities.<br /><br />This shift is becoming increasingly crucial as the effects of climate change become more evident, and the societal call for action grows louder.",50bb24c51ad98b457f95dfaef2ec4fc060c8c5e2576584ae75d7bb9425306877
"['segments', 5, 'content', 'text_elements', 0, 'content', 'text']",4,"<a href=""https://finance.ec.europa.eu/sustainable-finance/overview-sustainable-finance_en""><u>Sustainable finance plays a pivotal role</u></a> in directing capital towards projects and businesses that have a positive environmental and social impact.",040627a6fec0e920f2d1ac62066a56cd057d9b567ddf196929c1649de76a83f4
"['segments', 5, 'content', 'text_elements', 0, 'content', 'text']",5,"This approach is fundamental in achieving goals like <ai prompt=""Explain carbon neutrality."">carbon neutrality 💬️</ai>, preserving biodiversity, and fostering inclusive economic development.<br /><br />Understanding sustainable finance is vital in a world where economic activities are intrinsically linked to environmental and social outcomes.",b4ec2eb4d10ae649be174547de246ef3a110b7d609ea117ea7f1cfcd27942ac2
