json_path,sentence_idx,sentence_text,sentence_hash
"['segments', 0, 'content', 'lesson', 'label']",0,Lesson,6e2b26d9de4033b952bd242f69b798420ee887151b937f394efc23252c78af74
"['segments', 0, 'content', 'title']",0,"DREI in Practice: Origins, Structure, and Impact",f8860bee3100fdac21f0b3745c61f02188702310ebcb17f2c67ff525bb748e3f
"['segments', 0, 'content', 'intro']",0,M5: Derisking Renewable Energy Investment (DREI),0ff6399c6b69b5b86655766ab8f841a5e7a542bfa1402b25dfd64f595582010e
"['segments', 1, 'content', 'text_elements', 0, 'content', 'text']",0,<strong>Lesson 1 Overview</strong>,78f23390ff117ff1e68915df37b39aff3733d8b66119db2fa1ea0c28a6e35705
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",0,This first lesson provides an entry point to the Derisking Renewable Energy Investment (DREI) framework.,258567aa9e6cf82ca6d599e281f23f13dde7aa6ea6f3ea7e332e491a4d828e1d
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",1,"It introduces the rationale behind DREI, its evolution, and its relevance in the context of energy transition and investment planning.",edd956a9cfaa04a661514478e1c7b319ab20cd27d6b8f53f88a13a6c690fd9df
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",2,The lesson also outlines the structure of the framework and its use by governments and development partners to improve renewable energy investment conditions through targeted public interventions.<br />The following sections present the origin of the framework and its application in both utility-scale and off-grid contexts.,fbd62005dda9ff1f31a160abd37ec18eacc6f4ff41e26c8e05877e8f80ea94fc
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",3,The recent updates under the DREI 2.0 process and the shift toward more action-oriented and participatory use of the framework are also introduced as part of the broader history of implementation.,68b0a257e3b98313677f18c86b773a379b1708c68d84f8590fb38d0546f84dd9
"['segments', 3, 'content', 'intro']",0,M5: Derisking Renewable Energy Investment (DREI),0ff6399c6b69b5b86655766ab8f841a5e7a542bfa1402b25dfd64f595582010e
"['segments', 3, 'content', 'title']",0,A: Foundations of the DREI Framework,6cca7ee010e4dd38dd662d69366f0e9fd116c58f0f1583e8f944e9a93631b18e
"['segments', 4, 'content', 'text_elements', 0, 'content', 'text']",0,<strong>The Original DREI Report (2013)</strong>,8402b942758b603104ad703c45a948165340f4b19657435144339ab55e2e3f45
"['segments', 4, 'content', 'text_elements', 1, 'content', 'text']",0,The Original DREI Report (2013) was developed by UNDP to support developing countries in identifying and <strong>addressing the investment risks that limit private capital flows into utility-scale renewable energy</strong> projects.,a9d838d9252d1102149d675a329042523bab93da7145ef904c46fe2d4498cbe7
"['segments', 4, 'content', 'text_elements', 1, 'content', 'text']",1,"The core motivation was the recognition that high financing costs, rather than technology costs, represent the primary barrier to scaling up renewable energy in developing countries—particularly due to the capital-intensive nature of wind and solar PV projects.<br />",36825a21714cc45fa638b5d2345fdc7c52974051582eca2c91ff7b5b81b8152c
