json_path,sentence_idx,sentence_text,sentence_hash
"['segments', 0, 'content', 'lesson', 'label']",0,Lesson,6e2b26d9de4033b952bd242f69b798420ee887151b937f394efc23252c78af74
"['segments', 0, 'content', 'title']",0,The Complexities of Global Energy Use,9b7f6b9bf8bd2802ba91da657853f2255001ea963531187f1a53a9da75df0ef9
"['segments', 0, 'content', 'intro']",0,M1: Introduction to Sustainable Energy System Transformation,6bf2c702d4e3ac9f44497b00ce2b69d6c6dba17ad3530bd948ce00d0ac6fec6a
"['segments', 1, 'content', 'text_elements', 0, 'content', 'text']",0,<strong>Lesson 2 Overview</strong>,cbd93531c3d07968c77264635336e16f6305632a733972cc29b5910fcbf562fe
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",0,Energy powers our world—from homes and hospitals to industries and digital systems.,ceeae36bd3449fac32adb1e2f48bbb9fedca78c08160d30f95512d7bf307fc59
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",1,"It is the backbone of modern life, essential for delivering critical social services such as healthcare, education, water supply, heating, and cooling.",00573775d6c6f0827358b2fbe61b56cffb99a07db1e647d39d52d76441c6ec5c
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",2,"But energy is not just about convenience—it shapes living standards, economic opportunity, public safety, and resilience.<br /><br />Yet <strong>energy access, </strong>the ability to obtain a basic level of electricity and <ai prompt=""Provide more info on clean cooking."">clean cooking 💬️</ai> solutions, <strong>is not enough.</strong> Energy must be reliable, affordable, and adequate in order to realize full gains.",2cf630c3ff5fbc39a10cced6985a762bd56f7344d1b6d4ddadc4e243b97af336
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",3,"<br /><br /><br /> To unlock human potential and drive sustainable development, we need energy systems that are not only available—but reliable, inclusive, and resilient—systems that uphold basic rights, enable access to clean water and sanitation, and strengthen community safety and well-being.<br />",cf82466d90b76319cea5e7bc9c9c6996e5b795eb86a439813238ac142083cdf2
"['segments', 2, 'content', 'text_elements', 0, 'content', 'text']",0,"As we have seen previously, energy plays a crucial role in achieving prosperity, and as societies grow and thrive, their dependence on energy and the services it provides increases significantly.",33167578f759fa97cd2490d79a308df622eb159e2d5f6082b8f90491a63dc13e
"['segments', 2, 'content', 'text_elements', 0, 'content', 'text']",1,"However, this pursuit of economic growth, especially through increased fossil fuel consumption, often comes at a cost to the environment.",b2adcf28e54d70a98344b87c3b43e9ebc7e698650192cd2c59494e663db6be11
