json_path,sentence_idx,sentence_text,sentence_hash
"['segments', 0, 'content', 'lesson', 'label']",0,Lesson,6e2b26d9de4033b952bd242f69b798420ee887151b937f394efc23252c78af74
"['segments', 0, 'content', 'title']",0,Energy Efficiency (SDG 7.3),93ea21f9ba88dfb0df845f976472d9c4169f051c956d1723392b3147c5f24832
"['segments', 0, 'content', 'intro']",0,M1: Introduction to Sustainable Energy System Transformation,6bf2c702d4e3ac9f44497b00ce2b69d6c6dba17ad3530bd948ce00d0ac6fec6a
"['segments', 1, 'content', 'text_elements', 0, 'content', 'text']",0,<strong>Lesson 3 Overview</strong>,0eb0b8aa4155d95ba326cfed003d824b0bd7941b9d6f2c80910ed3c9fe951b08
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",0,"Framed within SDG 7.3, the global <ai prompt=""What is energy efficiency?"">energy efficiency 💬️</ai> target requires significant reductions in energy consumption, presenting both synergies and trade-offs on global and local scales.",03caf982102cd3c9ec222b86f0ea6973d4ab691d88b5e1240c848b819a47c16d
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",1,Energy efficiency presents synergistic opportunities of reducing planetary impacts and promoting sustainable societies.,aa05426d0a2eda1b0063833019131ee932e518982de2a9b2918f2cae598327ad
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",2,"Yet, adopting these measures faces challenges, such as navigating the complexities of industrial degrowth and balancing economic and social impacts.",fbcac27f92bffbabd2c570e109e9af3354baa98968ed27235f50626a065bfd1c
"['segments', 2, 'content', 'text_elements', 0, 'content', 'text']",0,"<a href=""https://trackingsdg7.esmap.org/""><strong>SDG Target 7.3</strong></a>",a6834d31a8995edc459f2320d25ce261cad2a20439cc8968da2cf62b2ba2ab76
"['segments', 2, 'content', 'text_elements', 1, 'content', 'text']",0,"By 2030, double the global rate of improvement in energy efficiency.<br /><br /><strong>Indicators </strong>",8cdca295c3129887b909a5073dc39f7dc740ee40cb05f7855b671045dbf9e34a
"['segments', 2, 'content', 'text_elements', 2, 'content', 'title']",0,<strong>7.3.1</strong>,78be53807783b6e1ce080100198c861c32e9d3176cd3390b9135518c6769f3ab
"['segments', 2, 'content', 'text_elements', 2, 'content', 'body']",0,Energy intensity measured in terms of primary energy and GDP,6e2fd68c4da576c2604e57f8f7c78e1de9255d3a81a0465569d08d4dd8a5bb34
"['segments', 3, 'content', 'intro']",0,M1: Introduction to Sustainable Energy System Transformation,6bf2c702d4e3ac9f44497b00ce2b69d6c6dba17ad3530bd948ce00d0ac6fec6a
"['segments', 3, 'content', 'title']",0,A: Building Sustainable Societies through Energy Efficiency,a98ec315addb7dc8b45d000d17b465f86fef31f604cdeaf93657d94282e30b69
"['segments', 4, 'content', 'text_elements', 0, 'content', 'text']",0,Energy efficiency is key to reducing several adverse effects of the two previous SDG 7.1 and SDG 7.2.,55ef670bf1e9a797326f88c219d1de30eea973aea256306d5b079089b5ff083f
"['segments', 4, 'content', 'text_elements', 0, 'content', 'text']",1,"<br /><br />On the one hand, energy efficiency measures can reduce the rebound effect of energy access.",fdb6572bff595d7c2dead0205027488edd0ee5eff35a1464486d1e950240cbb5
"['segments', 4, 'content', 'text_elements', 0, 'content', 'text']",2,"For instance, an integrated solution developed by the ICLEI organization enhanced to improve water and energy efficiency of health centers and maternity centers, addressing together several SDG such as 3, 5, 6 and 7 (Box 14), enhancing a more positive impact of energy access interventions.",d12db6ddcad4442c624421a2b621834a6fc35b880c51b0bc77351cd62262e508
