json_path,sentence_idx,sentence_text,sentence_hash
"['segments', 0, 'content', 'chapter', 'label']",0,Chapter,548c31f731ec2c86146a5170a2f394b0e0975a74ad035e1fd73fae9c369e18c5
"['segments', 0, 'content', 'title']",0,Interlinkages between Energy and Other SDGs,57d5e13039d2d2d1f2ff063d3140afb459757fb331a904ea2b61ff5cdbe5868c
"['segments', 0, 'content', 'cta']",0,"Scroll, tab or use your keyboard to move ahead",280f2e746722b7009a86771bdee071839dc8af72ba2bfec63b6e4f9a3eb17196
"['segments', 0, 'content', 'intro']",0,M1: Introduction to Sustainable Energy System Transformation,6bf2c702d4e3ac9f44497b00ce2b69d6c6dba17ad3530bd948ce00d0ac6fec6a
"['segments', 1, 'content', 'text_elements', 0, 'content', 'text']",0,<strong>Chapter 2 Overview</strong>,0a64cf98eef7d691cc749524a6f4bdd30130c9abc042ec613ad0262dda1ce843
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",0,"<strong>Since the 2030 Agenda for Sustainable Development was conceived to be integrated and indivisible, the SDGs are interlinked and interdependent by design.",07b8139a93912a65a36cd25e084fa5605fe8965dea0d6d4766b7281812a05163
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",1,"SDG Interlinkages refer to the complex network of interconnections among goals, targets and indicators.",ba5bc154e976d76caa4c67a811ab78c7096e2e7d6a2dd131ecca2570a2f0c41a
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",2,"<br /><br /></strong>Actions toward one SDG can have positive or negative impacts on others, varying across geographical and temporal scales.",579849458caf0d431c77b0eb5d4bbd0cde4571c369ad16f8dc44c5976cb74556
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",3,Understanding this complexity and the directionality of change is key for achieving the Agenda goals while safeguarding against negative feedback loops/externalities.,b6fc7f3f1aec072c8c1784cdd391b076680d791e23cae5c3bbeff859270bf98b
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",4,"Such an approach facilitates the creation of integrated solutions that drive simultaneous progress across multiple SDGs by maximizing synergies and minimizing trade-offs, which aids in optimizing resources and accelerating response times.",8fad0a8a0068ee2139cdb9a0a220579f439fb498c11f4e4768f634e6a25ff1b4
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",5,"<br /><br />However, solutions are not one-size-fits-all; they demand tailored approaches aligned with national priorities.",3e0ab11fccc079a00c49c5aad4b6ee53aeb2163e01256cee82281cff96fe7f80
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",6,"This chapter aims to empower participants as change-makers and leaders in innovative sustainable development solutions, fostering multiple SDG achievements within energy initiatives.",11b92a2ca866e6ed807c84b55f0b9521b7a464bc4f4a45e186fac460dd26831b
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",7,"The lessons elucidate the complex relationship between electricity access and clean cooking (SDG 7.1), renewable energy (SDG 7.2) and <ai prompt=""Tell me more about energy efficiency."">energy efficiency 💬️</ai> (SDG 7.3) and other SDGs.",208ea040dcc47bc822af72637843bd4930592e4794355de6445af64dc47be212
"['segments', 2, 'content', 'title']",0,What's next in this chapter?,e17f4a41cafc0bce7167356d1ae123bfcfc0bc8db1421849e7533de023066d5a
"['segments', 2, 'content', 'lessons', 0, 'title']",0,Lesson 1: Access to electricity and clean cooking (SDG 7.1),fb65a630c2e7e286d10000fd96ceaa4c5f05673c6380fb0d96899d7a63538ada
"['segments', 2, 'content', 'lessons', 0, 'description']",0,Catalyzing progress across the SDGs through universal energy access,035949a8ffeb4f7ec9cb2136e9d28bf8426bdf3ab897372b46806d7bd430c778
"['segments', 2, 'content', 'lessons', 0, 'cta']",0,Go to the lesson,ec1b35389b1b0f12cbd09a22b850beb41ca518a44d667410a539372992e21483
"['segments', 2, 'content', 'lessons', 1, 'title']",0,Lesson 2: Renewable energy (SDG 7.2),e7859e8b1bc35f56c39664cd6b5b3c8d991a6c7a2674fa03a1567a69e1a8c817
"['segments', 2, 'content', 'lessons', 1, 'description']",0,Leveraging the SDG synergies and navigating the trade-offs in the energy transition,852cd9c6d00f898a8bee43f83266ab0f9472c902928ab27d1d3afaadfa970b90
"['segments', 2, 'content', 'lessons', 1, 'cta']",0,Go to the lesson,ec1b35389b1b0f12cbd09a22b850beb41ca518a44d667410a539372992e21483
"['segments', 2, 'content', 'lessons', 2, 'title']",0,Lesson 3: Energy Efficiency (SDG 7.3),8fb2c8274f59d1e6c1548129c4cd6920550a51d216919b17a1acee5e97ff5ca3
"['segments', 2, 'content', 'lessons', 2, 'description']",0,Improving energy efficiency for building sustainable and resilient socieities,bc470ffbfe73724e3e699681712a0857aca47ebb45b5008c9829ed0d97b15436
"['segments', 2, 'content', 'lessons', 2, 'cta']",0,Go to the lesson,ec1b35389b1b0f12cbd09a22b850beb41ca518a44d667410a539372992e21483
"['segments', 3, 'content', 'intro']",0,Next up,c5ae65235e0aa6ba5ccb0c1985dff33587cba83fec6429f303918aef2e0de793
"['segments', 3, 'content', 'title']",0,Lesson 1: Access to electricity and clean cooking (SDG 7.1),fb65a630c2e7e286d10000fd96ceaa4c5f05673c6380fb0d96899d7a63538ada
"['segments', 3, 'content', 'cta']",0,Continue learning,26e5b147b6230987157228e88aa404ab99148aba65ccdf5ac9262c477935a2a9
