json_path,sentence_idx,sentence_text,sentence_hash
"['segments', 0, 'content', 'lesson', 'label']",0,Lesson,6e2b26d9de4033b952bd242f69b798420ee887151b937f394efc23252c78af74
"['segments', 0, 'content', 'title']",0,Transforming Transport: Electrification and Inclusive Mobility,2044fe7f34f8ac17df4a9f19238ab32b551379f85b57aa53262ac6e4209fd3e6
"['segments', 0, 'content', 'intro']",0,M6: The Climate Change-Energy Nexus,18e354e485dde920187449bbd1b199c1d1394e66e190229965411523b1cbe6e6
"['segments', 1, 'content', 'text_elements', 0, 'content', 'text']",0,<strong>Lesson 3 Overview</strong>,0eb0b8aa4155d95ba326cfed003d824b0bd7941b9d6f2c80910ed3c9fe951b08
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",0,Transport relies heavily on internal combustion engines (ICE) powered by fossil fuels.,f55edbb54f1b7d4016b26a3648d03ff1c9a319401ffeb9a8867ce178266f2cd4
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",1,It accounts for over one-third of CO2 emissions from end-use sectors.,8a3c501b5681c44cc3d8aae43bd8304433e862638e37c2af9806eadbde552a31
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",2,"In 2022, passenger and cargo activity rebounded after the Covid-19 pandemic.",0af6d440c2cfe618d7fbd223af737102ccc61bda89332a4ae6b0faf7905869b9
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",3,This led to a 3% rise in transport CO2 emissions compared to 2021.,7a16198b5d7666aade9fadb1bc3a7a732325ecff63557af1279f577327e62280
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",4,"From 1990 to 2022, transport emissions grew at an average annual rate of 1.7%, the same as industry.",535f23f802c2d09e95630d1df74dd3d78b8c618d5e6cffe15f96ab1af5db243a
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",5,"To align with the Net Zero Emissions (NZE) by 2050 Scenario, transport emissions must decrease by more than 3% annually until 2030.",db8573e764c43de072bb8cfd320518405cb483f723a564bd06a919842c89747e
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",6,"<br />Achieving this requires swift road vehicle electrification, improved <ai prompt=""What is energy efficiency?"">energy efficiency 💬️</ai>, scaled-up low-emissions fuels in maritime and aviation, and policies that promote shifts to less carbon-intensive transport modes.",9539fabff10ebc7e02b861189d55ee72fc7967744c1c0b3737f5bd26b9d5aced
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",7,"Here, we will focus on road transport.",bb68d25725e84da296bdb9a3871d74d2532832c10bc372ffea03cd617f5ba100
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",8,Electrification is the most promising path to reduce emissions and improve energy efficiency in road transport.,4105604e1a5631efe496cd26bb164934ff164996f261dd24b2a03cf4cb249808
"['segments', 2, 'content', 'text_elements', 0, 'content', 'text']",0,"Electric vehicles are set to make up nearly 50% of the global auto market by 2030, marking a major shift in how the world moves.",dfcd2c470acb9e450c543cd86b50bc96d09edb20c45b56c2f350d524cfe01b9d
"['segments', 2, 'content', 'text_elements', 0, 'content', 'text']",1,"Even more significant is that more than 1 in 2 of these EVs are being produced in China, reshaping the global automotive landscape and challenging traditional industry leaders.",f078112ab009310630a08e39841565f487a10bbb21d0bed9269bf89402666f23
"['segments', 2, 'content', 'text_elements', 0, 'content', 'text']",2,<br />This transformation extends far beyond transportation.,6f0e8632f2d3095def2640a7fc6765c099bb10ed250c7bc0276215eda3aff0e2
"['segments', 2, 'content', 'text_elements', 0, 'content', 'text']",3,"For countries in the Global South, it is a chance to leapfrog directly to clean transportation options.",2ef68beef19cbc78bf81856c128723a3785b808b1133322a905408f71514c603
"['segments', 2, 'content', 'text_elements', 0, 'content', 'text']",4,"Moreover, with the rise of EVs, the demand for oil is shifting, allowing nations that traditionally relied on fossil fuel imports to rethink their energy dependencies.",1de31befd4784f2a9b7493a3c9884fae66f796ab67ae66655c04255d5e67e983
"['segments', 2, 'content', 'text_elements', 0, 'content', 'text']",5,How can developing nations seize the momentum to rewrite their economic and developmental futures?,a6d3ffe2560a92da830f23a5f3f0534ff042d62c87887fe54b324b2fc4e77b80
"['segments', 3, 'content', 'intro']",0,M6: The Climate Change-Energy Nexus,18e354e485dde920187449bbd1b199c1d1394e66e190229965411523b1cbe6e6
"['segments', 3, 'content', 'title']",0,A:Challenges and Opportunities,8b487e1241bd6beba4a932b10e59bba18ba7a60ee0157c46a45654124d93d559
"['segments', 4, 'content', 'text_elements', 0, 'content', 'text']",0,"In developing nations, EVs are gaining relevance as emissions from the transport sector rise rapidly (see Figure).",321480cd7eb5b28ccc78ecef6a1031ab468be0aff03308e6cc96d0fa4546e563
"['segments', 4, 'content', 'text_elements', 0, 'content', 'text']",1,"However, more importantly, their significance extends beyond decarbonization, aligning with broader developmental objectives.",57ee99a7bfb79244eeb90fc11a00a1a909ded8e8ccfc28c6b581e5b4e26530bd
"['segments', 4, 'content', 'text_elements', 0, 'content', 'text']",2,"Particularly, the opportunity lies in electrifying micro-mobility, first and last-mile transport, and public transport systems, thereby contributing to a more equitable and socially just access to services and opportunities within these regions.",0b09f84a336fede4ae8ffba4135e0a35c8e3efa15fc4ab10d411a2eb504f8127
"['segments', 4, 'content', 'text_elements', 0, 'content', 'text']",3,"E-mobility also offers a promising pathway to improved health outcomes by reducing air pollution, a significant concern in low- and middle-income countries, where 89% of the 4.2 million premature deaths worldwide occur due to pollution.",29ee326b29f6640d92af6e74bb499738a11b97abc79698388677475e730f5c0b
"['segments', 4, 'content', 'text_elements', 0, 'content', 'text']",4,"<br /><br />Moreover, a compelling case for EVs can be made in countries that have a transport culture that is supported by sizeable oil importers.",1bd57564ad807343e493da38cc4000859ddb68cebd54f98cfddeb44726dad653
"['segments', 4, 'content', 'text_elements', 0, 'content', 'text']",5,"For instance, in <ai prompt=""Provide more info on small island developing states."">small island developing states 💬️</ai> heavily reliant on fossil fuels, e-mobility can reduce fossil fuel dependence and enhance energy security, addressing the volatility of gas and oil prices that disproportionately affect people.",b826d2f474d8c92cfdf761d134e2069a5428647aae0755bd04e31071782fa928
"['segments', 4, 'content', 'text_elements', 0, 'content', 'text']",6,<br /><br />,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
"['segments', 5, 'content', 'text_elements', 0, 'content', 'text']",0,"<strong>Despite potential benefits, developing countries face unique complexities and policy dilemmas in adopting EVs while ensuring equitable access to these technologies.",02bc9952956efe0075c38125b6de59832485732aba434b9b1096bb7031bfa7b3
"['segments', 5, 'content', 'text_elements', 0, 'content', 'text']",1,"These include the price of EVs, limited electricity access in the Least Developed Countries (LDCs), inadequate charging infrastructure, and impacts on power systems.",05855c7da1376588be58af6375a5f33549b45e550469e9f045bf5e5e6ae7be2d
"['segments', 5, 'content', 'text_elements', 0, 'content', 'text']",2,</strong>,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
"['segments', 6, 'content', 'intro']",0,M6: The Climate Change-Energy Nexus,18e354e485dde920187449bbd1b199c1d1394e66e190229965411523b1cbe6e6
"['segments', 6, 'content', 'title']",0,B: Strategies for Transport Electrification,d0fb9a51c013a32bc124786d000eaecb8d9c231cc265b7b37035840962d57657
"['segments', 8, 'content', 'text_elements', 0, 'content', 'text']",0,<strong>Focusing on Electrification of ‘Shared’ Vehicles </strong>,51bc2591d40720926babe4f0be3829c0ff96d3c209806673df0f98635123fac7
"['segments', 8, 'content', 'text_elements', 1, 'content', 'text']",0,"In developing countries, the vehicle mix varies significantly.",0e96173b4819538cd89979fad65d13f42c4f3fbfb77cf3b9d179e9fd1bff7b5d
"['segments', 8, 'content', 'text_elements', 1, 'content', 'text']",1,"Figure x shows that shared vans, minibuses, and two- and three-wheelers often outnumber personal cars due to their affordability and accessibility.",bbeed5d9e57ebdd0cc2e7cf4f4d7f4113eee7e7c6820f40bbd1a995f28cce77d
"['segments', 8, 'content', 'text_elements', 1, 'content', 'text']",2,An exciting opportunity emerges in electrifying this diverse mix.,c57c350fd6eb56eabe5684d473c891d9adbfb15e9a6016b4df7cf1b87558c53a
"['segments', 8, 'content', 'text_elements', 1, 'content', 'text']",3,"Tailoring electrification to local contexts and needs can both accelerate energy transitions and tackle last-mile mobility challenges, particularly in areas with inadequate public transport.",abd22923bcf2581567b13d2ba129d81d8a0ab4fb9ae4b90e5aa605fe21403453
"['segments', 8, 'content', 'text_elements', 1, 'content', 'text']",4,"A focus on shared electric vehicles, for example, holds promise for reducing inequalities and improving well-being.",19290006f166f47bda7aa65234f40327ac61c56ac69ec3d2f81b378b0f2149fa
"['segments', 8, 'content', 'text_elements', 1, 'content', 'text']",5,"In Sri Lanka, e-tuk-tuks (three-wheelers) are revitalizing a form of widely affordable transportation.",137e311a743579089dceea9e457b4ba57f7aad977756c4a03ac7c06522631968
"['segments', 8, 'content', 'text_elements', 1, 'content', 'text']",6,"They also ease financial burdens on three-wheeler owners, providing fuel cost savings during tough economic times.",6b935cbf691875c4c60865f067625ef574be66e05694d188908a016ab5a3bca5
"['segments', 10, 'content', 'text_elements', 0, 'content', 'text']",0,"<strong>Similarly, the adoption of electric buses increasingly provides commuters across </strong><a href=""https://www.unep.org/topics/transport/electric-mobility/electric-two-and-three-wheelers""><strong><u>Asia, Africa, and Latin America and the Caribbean</u></strong></a><strong> with accessible transport to reach jobs, healthcare and schools.",52737d400298c63e9b6c6825f94c700f2f567d9666623ff0630b599cf3c1f1b1
"['segments', 10, 'content', 'text_elements', 0, 'content', 'text']",1,"In low-income communities, especially those with historically inadequate transport infrastructure, this has been a huge leap forward.",5386d9060bad81240f25fa0d3c28da1f49e7095b8b97d91833120722c6ba9f0b
"['segments', 10, 'content', 'text_elements', 0, 'content', 'text']",2,"From electric bus fleets in </strong><a href=""https://www.worldbank.org/en/news/feature/2021/03/23/uso-de-buses-electricos-marcha-sobre-ruedas-en-latinoamerica""><strong><u>Chile and Colombia</u></strong></a><strong> to electric two-wheelers in the </strong><a href=""https://openknowledge.worldbank.org/entities/publication/da6a08dd-f117-599a-a915-294b46b30a9e""><strong><u>Sahel region</u></strong></a><strong>, EVs are facilitating development that is low-carbon and inclusive.",32afd7d9f8c941bef7ff205fea481ba8a799ccb1daf55082fe0109b698b38792
"['segments', 10, 'content', 'text_elements', 0, 'content', 'text']",3,</strong>,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
"['segments', 12, 'content', 'text_elements', 0, 'content', 'text']",0,<strong>Digital Solutions and Smart Charging for E-Mobility Growth</strong>,b212979ee7ad82558a4e0cb3afe0376456eb7b9c3d7904f5b8728cd3272a8ce9
"['segments', 12, 'content', 'text_elements', 1, 'content', 'text']",0,Developing countries face unique complexities in adopting EV technologies.,ab507424083a5948ec731ff2c580d5e0c954fbdc4a1b6118aa79a13c82f5c141
"['segments', 12, 'content', 'text_elements', 1, 'content', 'text']",1,"These include the price of vehicles, inadequate charging infrastructure and impacts on power systems.",1d87f0b7d005b9a3f141b91b08e72173ff5dd55268f98c739f4a92c36d847f68
"['segments', 12, 'content', 'text_elements', 1, 'content', 'text']",2,"Innovative solutions are emerging, however.",ae37f2e419607798756ded438bf429567be4b7201605449cb643c3f78a98097a
"['segments', 12, 'content', 'text_elements', 1, 'content', 'text']",3,"A rapid decline in battery pack pricing is making EVs more affordable – by 2024, the average cost of lithium-ion battery packs had fallen by 20%, reaching $115 per kilowatt-hour.",8dfa3a8706256937bcb8dd010d7496c302019b01b4b480c301ab9720d071657b
"['segments', 12, 'content', 'text_elements', 1, 'content', 'text']",4,"Innovative charging options, like a community-built solar charging station in the Maldives, are powering EVs with renewable energy.",c703d6f23d4d552896aa3cc2069fd70f1011f2aed40499ba4078393c23061201
"['segments', 12, 'content', 'text_elements', 1, 'content', 'text']",5,"Where electricity infrastructure is still evolving, there is a unique opportunity to design cleaner power systems alongside e-mobility solutions.<br /><br />Digital technologies present further options to lower charging and overall energy expenses, offering insights into trips, driving patterns, battery conditions and charging stations.",2dbab287e9a8cc81ab9d1c7de4063c0f7140e88642b3630d6dd08b6d3e1312d2
