json_path,sentence_idx,sentence_text,sentence_hash
"['segments', 0, 'content', 'module', 'label']",0,Module,f148224ae44fb843af83a04ca8ce59812e45afe345f05530b6f6d5058c5c6d3f
"['segments', 0, 'content', 'title']",0,The Future of Energy: Innovation for Sustainable Development,47e7bf8a0efccdd8f2ce9a17143be88245809ca1c0d4cfe83dd6a07184d78668
"['segments', 0, 'content', 'cta']",0,"Scroll, tab or use your keyboard to move ahead",280f2e746722b7009a86771bdee071839dc8af72ba2bfec63b6e4f9a3eb17196
"['segments', 1, 'content', 'text_elements', 0, 'content', 'text']",0,<strong>Module Overview</strong>,d1845e1f20c1dded7f368a74589325070e4c909b1780b51df582e297a44d3b1a
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",0,This module explores the transformative potential of innovation in shaping the future of sustainable energy systems.,1f31366be7f96d1da98b6876cb0c04c50a3e1ae8cbd682c5527377480ca85490
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",1,"It examines the key trends, technologies, and systemic shifts driving energy transitions globally, with a focus on the socioeconomic, geopolitical, and environmental forces influencing energy demand and supply.",cb00c2910fb2a238da5eadecb6fff3261f5bd044ce90bf65b6ad7f58ca016bf2
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",2,"<br /><br />Through critical analysis of enabling environments, emerging sectors, and practical solutions, the module equips learners to understand and navigate the complex landscape of energy innovation.",28ae65cedccac2d93e2920042151abd73334e2054cbac5e1966ae79ae37b8963
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",3,"Emphasizing inclusivity, resilience, and strategic foresight, it prepares UNDP practitioners to support innovation-driven transitions that are just, future-ready, and aligned with sustainable development goals.",b36142eefe9db4cc8c29f22f3c62d1d78a11a2f04f1f285a1ac78d16425f1e7d
"['segments', 3, 'content', 'title']",0,Learning Objectives,301b843724f10ba740cee6f3a1c67ec9828e73e12f9f84017b8188ec6115541d
"['segments', 3, 'content', 'objectives', 0, 'title']",0,"Provide learners with a forward-looking understanding of the key drivers shaping the future of energy systems, including global trends in demand, supply, digitalization, climate impacts, and geopolitical shifts.",18a658ce32431b325cf749febc5dd5531c7fced884c9c74d7ad09bf4f7d96617
"['segments', 3, 'content', 'objectives', 1, 'title']",0,"Improve understanding in the challenges and structural barriers facing countries—particularly emerging economies—in achieving a just, inclusive, and resilient energy transition, including issues related to financing, infrastructure, land, and social acceptance.",4be3d832b9c5fa86976451f789f999e5ad486d60508dffc756999bf62bedbc53
"['segments', 3, 'content', 'objectives', 2, 'title']",0,"Equip learners to critically assess the role of technological, financial, and policy innovations in accelerating sustainable energy transitions, while exploring opportunities to foster enabling environments and inclusive innovation ecosystems.",8853ee2d9d46cb7f660111e4e6df56b7ecad1baa26742034e23ea91cfb79cdf6
"['segments', 4, 'content', 'intro']",0,Next up,c5ae65235e0aa6ba5ccb0c1985dff33587cba83fec6429f303918aef2e0de793
"['segments', 4, 'content', 'title']",0,Chapter 1 Introduction,4967392e984184d343aa7f07af423fbd17562cc0b2dccfe55404d5e8cfb2ba6b
"['segments', 4, 'content', 'cta']",0,Continue learning,26e5b147b6230987157228e88aa404ab99148aba65ccdf5ac9262c477935a2a9
