json_path,sentence_idx,sentence_text,sentence_hash
"['segments', 0, 'content', 'title']",0,Scored quiz <br/><strong>Module 3</strong>,ef41f1102ef69d79f40d04b3fd11bec9530f9f6da089d2aed1969b30ab61b970
"['segments', 0, 'content', 'intro']",0,This quiz covers all the lessons in this module.,de042818b2bd383a52f743ae34bb8f79ca794d18103a41a80f4f991247c08549
"['segments', 0, 'content', 'intro']",1,You must achieve 80% to pass.,6beef70e01a309ba06162ca97da81e59a2e856dcc8a53c867061bd009c75cc07
"['segments', 0, 'content', 'intro']",2,Good luck!,853d0afd9c941f2ab62cd22ac74c341b0a2463184d18904870b796628f313cfc
"['segments', 0, 'content', 'labels', 'correct']",0,Correct,aca01a1a3a27d35c264a8104b0f2817aa31a8a29f8eec1e6cceddc6ac208c723
"['segments', 0, 'content', 'labels', 'question']",0,Question,289aff12b04274cb04b8f7dbf486ba8b3528c6fd16b60b9a31d31ce23b339236
"['segments', 0, 'content', 'labels', 'result']",0,Quiz Result,61e75c19cb3b46035f614a4c8a5cd42751177120ebd0e5b14c792830ede9418a
"['segments', 0, 'content', 'labels', 'score']",0,Your score,5f49fcc8ddf7cde23eaaaf70b2f470cc982c6fe64a4f2fcbd246ef52baea6200
"['segments', 0, 'content', 'labels', 'passingScore']",0,Minimum passing score,49326703cff45e3b29ae10c9158d889000c9c25a805bc3a71d2b78394948e441
"['segments', 0, 'content', 'labels', 'startButton']",0,Start Quiz,56628cf8456967189d6b9c687e1723ee4d51c6434309cacc9acef434f9588830
"['segments', 0, 'content', 'labels', 'nextButton']",0,Next,1ff57a29d7c9d11bdf61c1b80f2b289b44c1ea844824d4b94a0d52b6ba5fc858
"['segments', 0, 'content', 'labels', 'submitButton']",0,Submit,155f816c0407310c0dab222493370773e045ee7fe04e6c9a951b07f495531264
"['segments', 0, 'content', 'labels', 'retryButton']",0,Replay,c8dae6371b33b8d67fdbd138fd28e89eefbd7af6b764f282b0872812b06a150c
"['segments', 0, 'content', 'labels', 'passed']",0,Passed,436fe71bb9561f0596161c4d50c7b23327b4189acaf63dc89f4f9205b67a7528
"['segments', 0, 'content', 'labels', 'failed']",0,Not passed,519157af297e57fa19d15f005c62b22f2f97afcdfbda8934896c0ce7266591ce
"['segments', 0, 'content', 'questions', 0, 'prompt']",0,What is a key origin of the concept of a just energy transition?,8ae1409fa63a7286c42e39f9bd1d383fd594ff511f9dbbe5e1aab58820d5b05a
"['segments', 0, 'content', 'questions', 0, 'options', 0, 'value']",0,A UN intergovernmental panel on emissions,1dbd4fc160b157ecdea8b188537d889eebf6bd6724b802fe7ff20f73356ebb8b
"['segments', 0, 'content', 'questions', 0, 'options', 1, 'value']",0,A youth climate advocacy network,4e0d624c71abd294c2eacf9fa0aff233229ed9a288294d4de86a627cae5c46c6
"['segments', 0, 'content', 'questions', 0, 'options', 2, 'value']",0,Trade unions advocating for worker protections,8b1408e0d28c9acb55d7f69e5fd9d1eb0ea7bd226931cfcf065c6ecce7bbb6ff
"['segments', 0, 'content', 'questions', 0, 'options', 3, 'value']",0,A corporate sustainability campaign,7e32660a70235a437f7aceadaa5c379f778f23a1ad3b5b991520d106938c5dfe
"['segments', 0, 'content', 'questions', 0, 'messages', 'correct', 'title']",0,Correct,aca01a1a3a27d35c264a8104b0f2817aa31a8a29f8eec1e6cceddc6ac208c723
"['segments', 0, 'content', 'questions', 0, 'messages', 'correct', 'body']",0,"The term originated in trade union movements, emphasizing worker protections during environmental reforms.",b6cad16cf6d268abf78dcc961b4b7864176b9dbec1b9da378b2d22e724665c81
"['segments', 0, 'content', 'questions', 0, 'messages', 'wrong', 'title']",0,Incorrect,a8a57dbc076774bf9ccc791d7f0d74fada5e36e20004eb080d5de7773ba17de2
"['segments', 0, 'content', 'questions', 0, 'messages', 'wrong', 'body']",0,"The term originated in trade union movements, emphasizing worker protections during environmental reforms.",b6cad16cf6d268abf78dcc961b4b7864176b9dbec1b9da378b2d22e724665c81
