json_path,sentence_idx,sentence_text,sentence_hash
"['segments', 0, 'content', 'chapter', 'label']",0,Chapter,548c31f731ec2c86146a5170a2f394b0e0975a74ad035e1fd73fae9c369e18c5
"['segments', 0, 'content', 'title']",0,Strategic Governance and Partnership Models for Just Energy Transitions,94a1864b6cbb71cfe4c4c34ab1623d6dd99e17bbc113e32357ce4001836427d2
"['segments', 0, 'content', 'cta']",0,"Scroll, tab or use your keyboard to move ahead",280f2e746722b7009a86771bdee071839dc8af72ba2bfec63b6e4f9a3eb17196
"['segments', 0, 'content', 'intro']",0,Just Energy Transition | chapter 4,6a5fd99202182c08f382480aa7bf8a2f78c1235774fbaa054163a92ef36e8b1c
"['segments', 1, 'content', 'text_elements', 0, 'content', 'text']",0,<strong>CHAPTER 4 OVERVIEW</strong>,cb5b7c25d3225e5af66de81387f1b8049c95f2808651ef2fbdd7126b189e61d5
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",0,This chapter explores the critical role of governance and strategic partnerships in driving a just energy transition.,1e40e7d509f37b01c0ff5aefcbf6a58540b3fb2e3f1415e113702015e1717729
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",1,"It emphasizes the need for comprehensive, integrated approaches that address the social, economic, and environmental dimensions of the transition, ensuring no one is left behind.<br /><br />Key themes include the importance of proactive planning, strategic foresight, and the transformation of physical infrastructure to enhance resilience and equity.",25dfdd74e87fb7cde0c8d8f97a1ab5bd5f5f96eb50b0be25acdd139b53461d00
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",2,The chapter also highlights the role of Just Energy Transition Partnerships (JETPs) as innovative financing mechanisms to support developing countries in shifting from fossil fuels to clean energy.,d8a84b86ba182039245db8510c6a7be27a3bf651a1b7f22ca81b36ed4d8fccbe
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",3,"The chapter underscores the necessity of transparency, equity, and international cooperation to achieve sustainable and just energy transitions.",0dc8a7ca76e9ead9f902547c84735ce500bb460a9180d45c223c9ed464033a6e
"['segments', 2, 'content', 'title']",0,What's next in this chapter?,e17f4a41cafc0bce7167356d1ae123bfcfc0bc8db1421849e7533de023066d5a
"['segments', 2, 'content', 'lessons', 0, 'title']",0,Lesson 1: Governance Strategies for a Just Energy Transition,586dad1c8e9318b8c0982868f296bd008239a5efb49d7c516c8fb38e8562e5c3
"['segments', 2, 'content', 'lessons', 0, 'description']",0,"This lesson explores key energy governance strategies employed by UNDP, introduces the concept of energy democracy, and highlights practical examples.",745abddcb8ddac1abbd351623dd5e63263391c3dca5989bee442a405ded18167
"['segments', 2, 'content', 'lessons', 0, 'cta']",0,Go to the lesson,ec1b35389b1b0f12cbd09a22b850beb41ca518a44d667410a539372992e21483
"['segments', 2, 'content', 'lessons', 1, 'title']",0,Lesson 2: Community-Led Sustainable Energy Projects and Community-Based Solutions,8fe8720f33b24e4d85bdb21da0aed28d8c00d4b040f3d4d870dc374db17720b7
"['segments', 2, 'content', 'lessons', 1, 'description']",0,This lesson underscores the importance of proactive planning and strategic foresight in navigating the energy transition amid global crises like cost-of-living pressures and geopolitical instability.,80e74849e7581797ba9952d77c74e0008e3fa63c91a2768dcd49206a7c8b9b9c
"['segments', 2, 'content', 'lessons', 1, 'description']",1,It highlights the need for collaborative governance and equitable infrastructure transformation to address historical inequities and build resilient systems,146a9089ac2d89fa3852da28d5be26156d07b1d4bc944b3396393f3f2fec1ccb
"['segments', 2, 'content', 'lessons', 1, 'cta']",0,Go to the lesson,ec1b35389b1b0f12cbd09a22b850beb41ca518a44d667410a539372992e21483
"['segments', 2, 'content', 'lessons', 2, 'title']",0,Lesson 3: Just Energy Transition Partnerships (JET-P),e2b4b29c723869b65baa7c411d3c6d330a02d22528eb2cf47d6e298b893cebb4
"['segments', 2, 'content', 'lessons', 2, 'description']",0,This lesson explores Just Energy Transition Partnerships (JET-Ps) as innovative financing mechanisms to support developing nations in shifting from fossil fuels to clean energy.,ddcdd35bd521c0396dc7112b948fbb783bbf0e2c9fe808053115c8e31e110f9d
"['segments', 2, 'content', 'lessons', 2, 'description']",1,"It emphasizes blending public and private capital to phase out coal, upgrade grids, and retrain workers.",68818b6fc0dcbd7d83a3218e1fff21b3608fbea9f96d26036ec6dab3feeebff4
"['segments', 2, 'content', 'lessons', 2, 'description']",2,"Challenges include ensuring equity, avoiding debt traps, and integrating grassroots priorities into national strategies.",bc713fa4f2163ed1d856f5cde9a916288cf54bb008563d95536acc93609a3050
"['segments', 2, 'content', 'lessons', 2, 'description']",3,Effective governance and inclusive frameworks are stressed to balance economic shifts with social justice and accountability.,cd9b29325349bc1ec320d4a1259b8b6afbc44f351191c2c601b2cf8580189e4d
"['segments', 2, 'content', 'lessons', 2, 'cta']",0,Go to the lesson,ec1b35389b1b0f12cbd09a22b850beb41ca518a44d667410a539372992e21483
"['segments', 3, 'content', 'intro']",0,Next up,c5ae65235e0aa6ba5ccb0c1985dff33587cba83fec6429f303918aef2e0de793
"['segments', 3, 'content', 'title']",0,Lesson 1: Governance Strategies for a Just Energy Transition,586dad1c8e9318b8c0982868f296bd008239a5efb49d7c516c8fb38e8562e5c3
"['segments', 3, 'content', 'cta']",0,Start learning,ac1796280ca0f3c1cde0883e9bf82901393b7816878e56a97af1969f982e5e64
