json_path,sentence_idx,sentence_text,sentence_hash
"['segments', 0, 'content', 'chapter', 'label']",0,Chapter,548c31f731ec2c86146a5170a2f394b0e0975a74ad035e1fd73fae9c369e18c5
"['segments', 0, 'content', 'title']",0,Fundamentals of Energy Governance,89f4217f92c47d20ab7e2dbe985fd1a253487ab3c97987e76907265a29607ffa
"['segments', 0, 'content', 'cta']",0,"Scroll, tab or use your keyboard to move ahead",280f2e746722b7009a86771bdee071839dc8af72ba2bfec63b6e4f9a3eb17196
"['segments', 0, 'content', 'intro']",0,M5: Energy Governance for a Just Energy Transition,12c5dee2cc9798547e79c9793ef08f0d8b7aa09a7771434ddb8e375a815781d0
"['segments', 1, 'content', 'text_elements', 0, 'content', 'text']",0,<strong>Chapter 1 Overview</strong>,c393a89364d96ebe84a9f050fc1f3e38d9ede11eab2e2d0ba5438649a6498bef
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",0,This lesson introduces the foundations of energy governance and its central role in shaping a just energy transition.,2284dc366e89dc432f88d568d71fb829a00362f92eab864f33818633ba90b692
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",1,"It highlights the key governance principles, and examines how weak governance, fossil fuel lock-ins, and regulatory capture can undermine progress.",45eef6a8f7d627f005f81bef93dbd2c7bc6d0cf40c919f652f887625d2d987e6
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",2,"Discussing the actors in energy governance, the chapter emphasizes that energy transitions succeed not just through technology or investment, but through strong, <ai prompt=""Explain participatory governance."">participatory governance 💬️</ai> systems that engage all levels of society and ensure fair, transparent, and adaptive decision-making.",aeaabf89bb039f9f242ad79b305a3e634328cd343e78a655704b5057dd1b0410
"['segments', 2, 'content', 'title']",0,What's next in this chapter?,e17f4a41cafc0bce7167356d1ae123bfcfc0bc8db1421849e7533de023066d5a
"['segments', 2, 'content', 'lessons', 0, 'title']",0,Lesson 1: Introduction to Energy Governance,be9b7cbbb02179be74349c754402f40dc3636fc6e151b350fe06330b91e8450d
"['segments', 2, 'content', 'lessons', 0, 'description']",0,This lesson introduces energy governance as a critical foundation for achieving just and sustainable energy transitions.,36363ffbb7301867c9e606b997c3373c6c7cb38c31fee068ec867a7f73dd1b91
"['segments', 2, 'content', 'lessons', 0, 'description']",1,"It highlights how effective, inclusive, and accountable governance systems are essential to overcome challenges like fossil fuel lock-in, market failures, and energy inequality, ensuring that the benefits of the transition are equitably shared and aligned with long-term climate goals.",96e1cfaf95d9c61c8c6c9968faae53e1c9db3790d2d6f05c4e68fdf33e46bb33
"['segments', 2, 'content', 'lessons', 0, 'cta']",0,Go to the lesson,ec1b35389b1b0f12cbd09a22b850beb41ca518a44d667410a539372992e21483
"['segments', 2, 'content', 'lessons', 1, 'title']",0,Lesson 2: Actors in Sustainable Energy Governance,423ee8006f8ed89d1aa28247abbcb3b8292d4a9f5b88f05055fbab21838f970d
"['segments', 2, 'content', 'lessons', 1, 'description']",0,The transition to sustainable energy systems represents one of the most pressing and complex challenges of the 21st century.,6028c8372cdc6454fa1fa61f7f4f14a52ad35b2d8df8611647fef9bf270d4df1
"['segments', 2, 'content', 'lessons', 1, 'description']",1,"Addressing this multifaceted imperative effectively demands a paradigm shift from traditional, siloed governance models to a comprehensive Whole-of-Society Approach (WSA)his lesson provides an examination of the WSA in sustainable energy governance, defining its core principles, identifying key stakeholders, and elucidating the profound benefits it offers.",fc30263aa7b18f055369178265a6e62eae1b9ce9338829b432853441c0a8745a
"['segments', 2, 'content', 'lessons', 1, 'cta']",0,Go to the lesson,ec1b35389b1b0f12cbd09a22b850beb41ca518a44d667410a539372992e21483
"['segments', 3, 'content', 'intro']",0,Next up,c5ae65235e0aa6ba5ccb0c1985dff33587cba83fec6429f303918aef2e0de793
"['segments', 3, 'content', 'title']",0,Lesson 1: Introduction to Energy Governance,be9b7cbbb02179be74349c754402f40dc3636fc6e151b350fe06330b91e8450d
"['segments', 3, 'content', 'cta']",0,Continue learning,26e5b147b6230987157228e88aa404ab99148aba65ccdf5ac9262c477935a2a9
