json_path,sentence_idx,sentence_text,sentence_hash
"['segments', 0, 'content', 'lesson', 'label']",0,Lesson,6e2b26d9de4033b952bd242f69b798420ee887151b937f394efc23252c78af74
"['segments', 0, 'content', 'title']",0,International Climate Policy And Energy Transition,1008bd2ba63ed2f3bf918757f266671751bce8fd030d6f3513eefe52e9dc748c
"['segments', 0, 'content', 'intro']",0,M5: Energy Governance for a Just Energy Transition,12c5dee2cc9798547e79c9793ef08f0d8b7aa09a7771434ddb8e375a815781d0
"['segments', 1, 'content', 'text_elements', 0, 'content', 'text']",0,<strong>Lesson 3 Overview</strong>,0eb0b8aa4155d95ba326cfed003d824b0bd7941b9d6f2c80910ed3c9fe951b08
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",0,Achieving a sustainable energy transition involves diverse approaches and conflicting interests.,0c6864a544dc13d81b1124e1b000a4cd3cdba656f6cb5a8e2146ca089387c1fa
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",1,"In the context of <ai prompt=""Explain multi-level governance."">multi-level governance 💬️</ai>, the design of energy policy and regulations is shaped by intricate interactions among industrial players, political groups, and broader society.",e5f952b7818cada9fae69540526e1a3018d39007686ccdd20ef5cb4ae449af2c
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",2,Understanding the impact of these political economy factors is essential for effective formulation and implementation of clean energy policies and regulations.,7cfb41165b63e85f31c8464a10e9ef899f3765e9b45c3dbaa9fc7f2406a49f1b
"['segments', 2, 'content', 'intro']",0,M5: Energy Governance for a Just Energy Transition,12c5dee2cc9798547e79c9793ef08f0d8b7aa09a7771434ddb8e375a815781d0
"['segments', 2, 'content', 'title']",0,Part 1: Reframing Climate Policy through the Lens of Energy Transition,86f7a2b12e7fadeeaa0eb9f62df42132c2bb25b5e62cba2e5710ec62ee64c053
"['segments', 3, 'content', 'text_elements', 0, 'content', 'text']",0,"<strong>The global climate crisis is, at its core, an energy crisis.",5978ff7e2a79fce42c9da66d350157f85a4de646c7e7c4557292a2fa748aa96a
"['segments', 3, 'content', 'text_elements', 0, 'content', 'text']",1,"<br /><br /></strong>Over 70% of global greenhouse gas emissions originate from the production, transformation, and consumption of energy, primarily from fossil fuel sources such as coal, oil, and natural gas.",507d37da4686d36c6de40dbf86330ce60d3f9a0a9801b9e16801a8979cdbdee8
