json_path,sentence_idx,sentence_text,sentence_hash
"['segments', 0, 'content', 'lesson', 'label']",0,Lesson,6e2b26d9de4033b952bd242f69b798420ee887151b937f394efc23252c78af74
"['segments', 0, 'content', 'title']",0,Gender and Intersectionality in Energy Data and Planning,2909e0e7e76caad884d38f70639ef5a7201c1510cc63fb2c3ef1aac3556e06c8
"['segments', 0, 'content', 'intro']",0,M7: Data In Sustainable Energy,b1d3eec8979c8c0772b8697b760d89b2e52cd11a07f29031a8297950fc2e3165
"['segments', 1, 'content', 'text_elements', 0, 'content', 'text']",0,<strong>Lesson 3 Overview</strong>,0eb0b8aa4155d95ba326cfed003d824b0bd7941b9d6f2c80910ed3c9fe951b08
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",0,"The interplay of social dynamics and energy systems reveals persistent disparities in how communities experience climate impacts, resource access, and decision-making power.",323f1a90960dbe09e9ff96fbc3be15e645b95313b2e69c22ddc0ba5e05129c32
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",1,"Evidence suggests that vulnerability to energy insecurity often reflects broader societal patterns—where gender roles, intersecting identities, and structural barriers amplify risks for marginalized groups.",d1350bb269576c38ce87b33b02a65198b0b540530e0fc57d7bad4a77a1c023af
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",2,"Yet critical gaps in how we collect and interpret energy data can obscure these realities, limiting our capacity to design truly inclusive transitions.<br /><br />This lesson examines analytical frameworks that illuminate these complex relationships, moving beyond aggregated statistics toward nuanced understandings of lived experiences.",e5b09e90e0c4c31cb856a3534d4b151e20a46f359a0c8e3fd6af44566ed58b44
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",3,We explore how methodological innovations—from granular demographic insights to qualitative assessment tools—enable policymakers to identify exclusion patterns and evaluate intervention efficacy.,c863c47340f4698b71228c8096bd50e445408b825099c2411eef79d8168b8ebb
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",4,"Emphasis is placed on <ai prompt=""What is participatory governance?"">participatory governance 💬️</ai> models that redress historical imbalances in whose voices shape energy planning.<br /><br />Central to this discussion is the transformative potential of intersectional analysis, which exposes how overlapping social factors create unique pathways to energy inclusion or exclusion.",ab0d78c9b4fbc46d843115e74c04c41ce165d85fe8a74753a83a95d65ab39f24
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",5,"By integrating this lens with evidence-based approaches, energy planning can evolve from mitigating inequities to actively advancing equitable outcomes.",bc47a14d42c6ddac501a59605dc98e46b71a495e9e52d77131bab025a92d1233
"['segments', 1, 'content', 'text_elements', 1, 'content', 'text']",6,"Practical pathways forward balance analytical rigor with contextual adaptation, recognizing that inclusive energy transitions require both technical precision and deep engagement with diverse community realities.",6dddf2444899107dfe53a77f4596d49eb02cbc03393002f83e8181ebca503e3b
"['segments', 2, 'content', 'intro']",0,M7: Data In Sustainable Energy,b1d3eec8979c8c0772b8697b760d89b2e52cd11a07f29031a8297950fc2e3165
"['segments', 2, 'content', 'title']",0,A: Gender Statistics in Energy,273226a4fe1426f1f93b98ddb5f0fa5f91c05aa4002a2b09707af6d1c8c1f535
"['segments', 3, 'content', 'text_elements', 0, 'content', 'text']",0,"The report “Dimensions and Examples of the Gender-Differentiated Impacts of Climate Change, the Role of Women as Agents of Change, and Opportunities for Women” by the United Nations Framework Convention on Climate Change (UNFCCC) highlights that the adverse effects of droughts, floods, hurricanes, extreme rainfall, and rising sea levels disproportionately impact women compared to men.",3a1de9ddb362c5d4229c37cfd51720376f5de7bfcf2df3cf98bc8874ca5870ed
"['segments', 3, 'content', 'text_elements', 0, 'content', 'text']",1,This disparity stems from systemic gender discrimination and societal expectations linked to traditional gender roles.,111293ed3d8c411660a4a871a06615e1c27f9325564338d02f1f1b5c9b95d936
"['segments', 3, 'content', 'text_elements', 0, 'content', 'text']",2,The UNFCCC's case studies reveal a complex interaction of social factors that places women and marginalized groups at heightened risk of experiencing prolonged adverse effects of climate change.,66a2cbbc59a492ccfe69a39ca47cb9e046617326e7d349af3817e5eebb56b8d0
"['segments', 3, 'content', 'text_elements', 0, 'content', 'text']",3,"The report underscores that the differentiated impacts of climate change are shaped by the intersection of social factors such as urban or rural residence, sexual orientation, educational attainment, income level, gender, ethnicity, age, social class, and disability.",81f7f4137603536b07a8cbba04e4d9aaef1921063486034740559b358959a612
"['segments', 4, 'content', 'text_elements', 0, 'content', 'text']",0,"In the 21st century, data reflecting the inequalities and injustices experienced by women, children, LGBTIQ+ individuals, persons with disabilities, and racialized communities remain largely absent.",38d81c9605e0891303c69cbc0e8c8a3464c890d9ddd87142cf15acb5feacf5a1
"['segments', 4, 'content', 'text_elements', 0, 'content', 'text']",1,"Addressing this gap is critical to understanding the barriers these populations face, identifying effective solutions to improve their lives, and removing obstacles to their full development in an increasingly complex world.",4d89c37acf9190a088742f33b9cfa91f37fe69f505dbc4d1ceca959b723b508b
"['segments', 4, 'content', 'text_elements', 0, 'content', 'text']",2,"The lack of data not only obscures these disparities but can also perpetuate them (DataGénero, 2024)<br /><br />Two key challenges hinder progress in gender data: first, a significant lack of disaggregated and relevant information; second, the data that does exist is often inaccessible, outdated, or fails to capture intersectional realities.",253b637c03834c6f38622ba0617a4bd1e5c8e0f7ab1f60cd33876a37cc3ab26c
